VIN	customer	service_writer	start_date	completion_date	odometer	labor_cost	repair_desc
D1YNI86BAFG479600	C8387651854	user15	6/24/2021	6/26/2021	1293076	50.63	attach seat extension; repair shiftable automatic transmission; 
D1YNI86BAFG479600	37-8167653	user13	7/13/2021	7/25/2021	1328753	253.15	reduce fuel consumption; fix rear hvac; 
D1YNI86BAFG479600	38-5109013	user13	8/14/2021	8/23/2021	1437574	202.52	configure universal remote control; make polarization coating; 
D44SOXOWG6K878614	B7932999712	user17	6/16/2021	7/20/2021	49851	514.93	check drive axle boots; prevent fuel pump shutoff; 
DQ8KBM24EHR977367	34-1167025	roland	3/16/2020	4/5/2020	328523	579.93	reduce fuel consumption; install active pedestrian protection system; 
DQ8KBM24EHR977367	C7836526302	user17	5/26/2020	5/28/2020	474308	108.74	replace timing belt tensioner; fix air filter restriction indicator; 
DQ8KBM24EHR977367	D3677460785	roland	6/23/2020	7/26/2020	652939	978.63	reduce carbon footprint; install roof spoiler; 
DQ8KBM24EHR977367	A0536865675	user13	8/8/2020	8/14/2020	736423	108.74	replace ace filter; upgrade navigation system; 
DQ8KBM24EHR977367	B2503869534	user15	10/16/2020	12/12/2020	1368407	1776.03	attach exterior camera; repair seatbelt force limiters; 
DQ8KBM24EHR977367	A9499931848	user17	2/21/2021	3/17/2021	2019130	217.47	improve engine performance; adjust reverse tilt mirrors; 
DQ8KBM24EHR977367	D8053038202	user30	4/13/2021	5/25/2021	2110374	543.68	make polarization coating; fix air filter restriction indicator; 
DQXE6GO6G5V238732	D6598074250	user12	2/11/2021	5/12/2021	83734	39	adjust seat belts tension; change speaker configuration; 
DQXE6GO6G5V238732	D9868570966	user12	6/8/2021	6/12/2021	172050	39	fix power activated release; 
DQXE6GO6G5V238732	61-1100139	user12	6/13/2021	6/20/2021	183401	78	replace steering column lock; adjust ignition timing; 
DQXE6GO6G5V238732	C8363248808	user15	7/6/2021	9/5/2021	325304	1871.92	replace tail lights; install on-board diagnosis system; 
DU3RGWYKW1Y406090	A1148700069	user17	9/17/2021	9/17/2021	288551	15.65	set up gyro sensor; check drive axle boots; 
DVKLB2SJQZ4928063	B3560453812	user15	10/9/2020	11/15/2020	209584	1016.01	replace steering column lock; adjust reverse tilt mirrors; 
DVKLB2SJQZ4928063	D2507219873	user30	2/20/2021	2/27/2021	281700	203.2	replace steering column lock; fix solar sunroof; 
DVKLB2SJQZ4928063	C6697208198	user30	3/11/2021	3/17/2021	397038	101.6	install anti-theft alarm; install optional equipment; 
DVKLB2SJQZ4928063	C8363248808	user33	4/18/2021	4/28/2021	649235	152.4	install dusk-sensing headlights; reduce fuel consumption; 
DVKLB2SJQZ4928063	D8119514417	user12	5/30/2021	6/26/2021	1012151	304.8	repair shiftable automatic transmission; 
DVKLB2SJQZ4928063	D9622429189	user15	8/31/2021	9/8/2021	1475685	203.2	reduce fuel consumption; reduce fuel consumption; 
DXWOU1SERL5871765	B9701873535	user30	5/13/2021	5/27/2021	354071	177	repair cooled seats; 
E0TRL43QPJZ815034	D9726048247	user13	5/18/2021	5/19/2021	53793	13.58	prevent fuel pump shutoff; 
E0TRL43QPJZ815034	A7656008373	user13	5/20/2021	5/22/2021	60648	40.73	attach exterior camera; change air conditioner refrigerant; 
E0TRL43QPJZ815034	C5471875763	user30	5/27/2021	5/31/2021	85716	27.15	change pcv filter/pcv valve; adjust turn signals; 
E0TRL43QPJZ815034	D5191373192	user15	6/14/2021	6/18/2021	166775	54.31	adjust hybrid performance; repair direct injection system; 
E0TRL43QPJZ815034	51-3984561	user17	7/3/2021	7/21/2021	210620	13.58	configure universal remote control; reconfigure service reminder light; 
E0TRL43QPJZ815034	B3493541660	roland	7/28/2021	8/10/2021	242419	27.15	make polarization coating; 
E0TRL43QPJZ815034	D9622429189	user33	9/4/2021	9/13/2021	502241	13.58	change steering rack; 
E4QKUQMW0P8911175	D3677460785	roland	9/1/2020	9/3/2020	48195	42.49	install dusk-sensing headlights; fix sunroof; 
E4QKUQMW0P8911175	B6629932093	user33	9/24/2020	9/29/2020	261731	70.82	replace radiator core & ac condenser; 
E4QKUQMW0P8911175	83-4401879	user29	11/28/2020	12/23/2020	939785	127.47	fix air filter restriction indicator; attach spoiler; 
E7IYDL7OWFB606746	D9726048247	roland	4/20/2021	5/11/2021	56463	178.21	attach exterior camera; replace brake pedal spring; 
E7IYDL7OWFB606746	B5240692276	user13	5/18/2021	5/20/2021	79593	11.14	repair shiftable automatic transmission; install parking sensors; 
E7IYDL7OWFB606746	C9725877677	user30	6/18/2021	7/7/2021	355951	144.79	fix cylinder head bolts; change oil filter; 
E7IYDL7OWFB606746	A3642699140	user29	7/25/2021	8/3/2021	491680	77.96	replace fuel filter; adjust running boards; 
E7IYDL7OWFB606746	48-1769205	user12	8/25/2021	9/25/2021	746182	222.76	reduce carbon footprint; adjust climate control; 
EHD6YVSC102433673	A5182568516	user12	8/29/2021	9/9/2021	819669	56.36	reduce blind spot; fix ventilated seats; 
EL1MM2S516M653465	45-6711652	user15	7/21/2021	7/26/2021	408615	153.89	fix a-pillar; adjust low fuel warning indicator; 
EL1MM2S516M653465	A9824759625	user17	9/5/2021	9/18/2021	736690	430.88	change timing belt; check drive axle boots; 
EQBIYSJUAOQ651323	09-5111889	user15	1/9/2021	3/4/2021	292850	1291.09	fix solar sunroof; change brake linings; 
EQBPALH70WZ127691	B5647927687	roland	12/19/2020	4/25/2021	18996	1079.4	adjust running boards; 
EQBPALH70WZ127691	C8180681803	user33	5/13/2021	5/23/2021	184905	34.09	replace brake pedal spring; fix rear hvac; 
EQBPALH70WZ127691	C0659557688	roland	6/29/2021	7/4/2021	278419	11.36	fix power activated release; change speaker configuration; 
ESP5Z0140W6022687	D3677460785	user12	6/13/2021	6/29/2021	161966	295.69	install dusk-sensing headlights; adjust reverse tilt mirrors; 
ESP5Z0140W6022687	D1938774729	user12	7/23/2021	9/14/2021	293801	315.41	change purge valve; adjust block heater; 
EZLHZ7DD2ZE033058	D3516713339	user33	5/13/2021	8/9/2021	153240	2832.74	fix a-pillar; replace fuel filter; 
EZLHZ7DD2ZE033058	A9110995031	user33	8/17/2021	9/20/2021	216089	1710.33	adjust low fuel warning indicator; change pcv filter/pcv valve; 
F1MEI0IF6FC764593	B1302071867	user15	2/28/2021	8/31/2021	615832	7436.09	adjust adaptive cruise control; configure universal remote control; 
F3DB4T10CH7242347	C5684393032	user12	6/27/2021	7/4/2021	60159	165.03	replace fuel filter; reduce carbon footprint; 
F3DB4T10CH7242347	A1652643602	user12	7/17/2021	8/17/2021	183789	474.46	replace water pump; reduce carbon footprint; 
F3DB4T10CH7242347	09-5111889	user13	9/5/2021	9/11/2021	229280	41.26	set up satellite radio; adjust low fuel warning indicator; 
F3DB4T10CH7242347	C6938144357	user30	9/20/2021	9/20/2021	293154	20.63	adjust reverse tilt mirrors; 
F63IMMDNGBM441376	C5820441797	user13	4/24/2021	6/1/2021	135689	72.26	install roof spoiler; adjust climate control; 
F63IMMDNGBM441376	B9479074244	user17	6/18/2021	8/18/2021	334839	662.38	fix deceleration system; install curtain airbags; 
F63IMMDNGBM441376	D8053038202	user17	8/24/2021	9/10/2021	405760	96.35	install vanity mirrors; install smoked glass; 
F66S3YWRFV8712696	C0550572802	roland	7/8/2021	7/12/2021	141285	194.8	reconfigure service reminder light; 
F66S3YWRFV8712696	13-6202155	user33	7/20/2021	8/2/2021	199816	77.92	replace brake pedal spring; 
F66S3YWRFV8712696	A0750292190	user13	8/23/2021	8/30/2021	432701	233.76	replace water pump; 
FB4IGVK46ES832414	B2456071697	user13	6/11/2021	6/24/2021	9752	1575.33	install dusk-sensing headlights; replace crankcase ventilation filter; 
FB4IGVK46ES832414	B0490229322	user29	6/29/2021	7/11/2021	13726	337.57	make polarization coating; fix external temperature display; 
FB4IGVK46ES832414	D9983832656	user30	7/17/2021	7/20/2021	59022	337.57	change steering rack; adjust regenerative braking; 
FB4IGVK46ES832414	C5471875763	user12	7/22/2021	7/23/2021	68971	225.05	replace ace filter; fix cylinder head bolts; 
FB4IGVK46ES832414	D3600877411	user17	7/29/2021	8/3/2021	73889	675.14	set up satellite radio; adjust ignition timing; 
FB4IGVK46ES832414	D4535340558	user13	8/6/2021	8/7/2021	97350	225.05	change coolant; change coolant; 
FB4IGVK46ES832414	13-6202155	user30	8/24/2021	8/25/2021	258332	112.52	fix ventilated seats; replace stabilizer bar; 
FB4IGVK46ES832414	A9499931848	user13	8/26/2021	9/3/2021	269461	787.67	fix solar sunroof; change brake linings; 
FB4IGVK46ES832414	87-8049695	user17	9/23/2021	9/24/2021	431842	112.52	attach exterior camera; install roof spoiler; 
FC3M4R3UFSZ782289	B2831352575	user29	4/22/2021	5/3/2021	705733	65.3	check drive axle boots; 
FC3M4R3UFSZ782289	A3706458629	user33	7/3/2021	8/11/2021	1018077	348.24	replace tail lights; fix ventilated seats; 
FDMBXB0I4YT845555	C6697208198	roland	9/10/2020	11/15/2020	51964	796.18	install optional equipment; fix a-pillar; 
FDMBXB0I4YT845555	D3341952649	user12	11/28/2020	12/9/2020	118572	56.87	configure audio remote control; 
FDMBXB0I4YT845555	38-5109013	roland	1/5/2021	1/22/2021	180403	1023.66	install optional equipment; 
FDMBXB0I4YT845555	B2456071697	user30	2/15/2021	2/16/2021	193372	56.87	configure universal remote control; replace water pump; 
FDMBXB0I4YT845555	D7197177558	user13	2/25/2021	4/9/2021	221963	682.44	fix air filter restriction indicator; install intelligent alternator; 
FDMBXB0I4YT845555	A9383285395	user33	4/16/2021	5/7/2021	258429	853.05	fix nvh dampening system; 
FDMBXB0I4YT845555	A2781606676	user13	6/12/2021	6/16/2021	273295	170.61	adjust climate control; repair seatbelt force limiters; 
FDMBXB0I4YT845555	B7250129830	user15	7/30/2021	8/6/2021	493776	341.22	make polarization coating; 
FDMBXB0I4YT845555	B3560453812	roland	8/12/2021	9/3/2021	538707	568.7	improve engine performance; adjust reverse tilt mirrors; 
FH1HMJOS4ZT144716	A6107738399	user33	6/26/2021	6/26/2021	130668	13.87	install dusk-sensing headlights; fix ventilated seats; 
FH1HMJOS4ZT144716	07-6913915	roland	6/28/2021	7/5/2021	148382	27.75	adjust low fuel warning indicator; fix sunroof; 
FH1HMJOS4ZT144716	D2440363626	roland	7/12/2021	7/16/2021	163071	69.37	check drive axle boots; repair direct injection system; 
FH1HMJOS4ZT144716	C0550572802	user13	8/2/2021	8/2/2021	253349	13.87	attach spoiler; 
FH1HMJOS4ZT144716	C1874682232	user29	8/3/2021	8/7/2021	260918	69.37	replace water pump; 
FH1HMJOS4ZT144716	38-5109013	user13	8/24/2021	8/24/2021	375173	13.87	add knee airbags; adjust adaptive cruise control; 
FH1HMJOS4ZT144716	D7197177558	user17	8/31/2021	9/15/2021	384816	13.87	fix deceleration system; add knee airbags; 
FH1HMJOS4ZT144716	48-1769205	user12	9/19/2021	9/26/2021	386886	110.99	install smoked glass; attach exterior camera; 
FHR4SV2BZ3O982607	C8363248808	user13	7/16/2021	7/22/2021	121949	43.21	fix sunroof; attach spoiler; 
FHR4SV2BZ3O982607	B6287650227	user29	8/22/2021	8/29/2021	493438	129.63	improve cylinder configuration; fix cylinder head bolts; 
FHR4SV2BZ3O982607	C6938144357	user13	9/13/2021	9/21/2021	584341	345.68	fix solar sunroof; 
FL02FHV2GJ3959589	C2477021110	user30	7/18/2021	8/4/2021	529216	357.84	replace catalytic converter; adjust reverse tilt mirrors; 
FL02FHV2GJ3959589	94-3886618	roland	8/31/2021	9/12/2021	722461	278.32	fix external temperature display; improve engine performance; 
FL02FHV2GJ3959589	B7649567338	user15	9/22/2021	9/26/2021	825871	159.04	repair shiftable automatic transmission; 
FLL6IM0OT4U839347	10-0374336	user12	8/22/2020	10/27/2020	298624	236.56	replace water pump; reduce carbon footprint; 
FLL6IM0OT4U839347	B3560453812	roland	12/5/2020	12/13/2020	523474	137.99	replace crankcase ventilation filter; repair seatbelt force limiters; 
FLL6IM0OT4U839347	D7871290693	user29	12/29/2020	1/22/2021	688058	19.71	fix rear defroster; fix steering damper; 
FLL6IM0OT4U839347	C0840217146	user15	2/14/2021	2/28/2021	830841	216.84	attach seat extension; 
FLL6IM0OT4U839347	D6598074250	user15	5/28/2021	6/2/2021	1246962	19.71	replace brake pedal spring; improve engine performance; 
FLL6IM0OT4U839347	24-1651361	user12	7/23/2021	8/6/2021	1786351	78.85	replace catalytic converter; replace water pump; 
FLL6IM0OT4U839347	D3677460785	user29	8/15/2021	8/18/2021	1790743	59.14	replace timing belt tensioner; install parking sensors; 
FRT45IU5U10388263	A7336665337	user17	2/9/2020	5/3/2020	12737	2554.27	reduce fuel consumption; 
FRT45IU5U10388263	C7720975467	user30	5/9/2020	6/20/2020	46939	973.06	repair shiftable automatic transmission; adjust traction control system; 
FRT45IU5U10388263	D9868570966	user12	6/23/2020	6/30/2020	57633	121.63	adjust seat belts tension; adjust hybrid performance; 
FRT45IU5U10388263	85-3032731	roland	7/25/2020	10/15/2020	201278	1459.58	make polarization coating; check drive axle boots; 
FRT45IU5U10388263	37-8167653	user17	6/9/2021	8/6/2021	262797	364.9	repair direct injection system; adjust seat belts tension; 
FRT45IU5U10388263	A0923389692	user13	9/5/2021	9/15/2021	550310	40.54	improve cylinder configuration; 
FSWKSU6C60V569652	C4721215300	user12	6/1/2020	6/10/2020	129206	79.63	attach seat extension; add knee airbags; 
FSWKSU6C60V569652	A2356695475	roland	6/11/2020	7/22/2020	136169	265.43	replace radiator hoses; 
FSWKSU6C60V569652	C2451484744	user13	8/2/2020	9/29/2020	238230	238.88	change suspension fluid; set up gyro sensor; 
FSWKSU6C60V569652	D5515926273	user17	9/30/2020	10/23/2020	246118	212.34	install intelligent alternator; replace serpentine belt; 
FSWKSU6C60V569652	C8349669264	user30	2/21/2021	3/15/2021	1606518	371.6	fix broken tow hooks; replace fuel filter; 
FSWKSU6C60V569652	35-7670320	user33	3/27/2021	3/30/2021	1711084	26.54	install dusk-sensing headlights; repair seatbelt force limiters; 
FSWKSU6C60V569652	C6697208198	roland	4/17/2021	5/18/2021	1793583	53.09	adjust ignition timing; replace crankcase ventilation filter; 
FSWKSU6C60V569652	83-4401879	user33	5/31/2021	8/30/2021	1804968	477.77	prevent fuel pump shutoff; install dusk-sensing headlights; 
G4D6F6AOVRR018788	B9153577327	user30	5/1/2021	5/1/2021	172148	45.63	adjust turn signals; configure audio remote control; 
G4D6F6AOVRR018788	83-4401879	user12	5/2/2021	5/17/2021	175948	45.63	replace serpentine belt; install vanity mirrors; 
G4D6F6AOVRR018788	A7656008373	user17	6/5/2021	6/7/2021	189102	136.9	fix cylinder head bolts; replace crankcase ventilation filter; 
G4D6F6AOVRR018788	C8180681803	user30	7/13/2021	7/20/2021	472118	319.44	install parking sensors; change steering rack; 
G4D6F6AOVRR018788	B1905472111	user33	7/21/2021	8/2/2021	475822	91.27	install anti-theft alarm; install vanity mirrors; 
G4D6F6AOVRR018788	A0536865675	roland	8/17/2021	9/4/2021	611546	228.17	replace radiator hoses; set up auto-delay headlights; 
G4D6F6AOVRR018788	C2673914348	user30	9/13/2021	9/16/2021	698874	136.9	fix steering damper; adjust adaptive cruise control; 
G4HBX46SPAS103801	37-8167653	user17	1/8/2021	4/22/2021	120560	4305.16	improve cylinder configuration; fix rear hvac; 
G4HBX46SPAS103801	C1874682232	user30	5/5/2021	5/10/2021	149749	212.6	replace radiator core & ac condenser; adjust regenerative braking; 
G4HBX46SPAS103801	97-1463799	roland	5/16/2021	7/3/2021	171808	1488.2	repair direct injection system; repair cooled seats; 
G4HBX46SPAS103801	C2451484744	user12	7/26/2021	8/22/2021	304299	690.95	prevent fuel pump shutoff; fix sunroof; 
G76Q0Y2PH58423466	D1938774729	user17	5/30/2021	6/2/2021	10301	229.57	replace ace filter; install dusk-sensing headlights; 
G76Q0Y2PH58423466	B4430396935	user33	6/5/2021	6/21/2021	12133	229.57	reduce fuel consumption; 
GD0BFGM17AX836671	24-1651361	user13	3/28/2021	4/8/2021	133330	253.94	reduce fuel consumption; install dusk-sensing headlights; 
GD0BFGM17AX836671	B3613796899	roland	4/29/2021	5/3/2021	327943	253.94	attach spoiler; change oil filter; 
GD0BFGM17AX836671	C2451484744	user13	5/14/2021	6/11/2021	456764	444.39	attach seat extension; install vanity mirrors; 
GD0BFGM17AX836671	C6697208198	user33	6/12/2021	6/14/2021	465026	190.45	fix steering damper; add knee airbags; 
GD0BFGM17AX836671	D5493718870	user17	6/17/2021	6/19/2021	465055	63.48	replace diverter valve; set up gyro sensor; 
GD0BFGM17AX836671	D8549360259	user33	6/22/2021	6/30/2021	497755	253.94	fix steering damper; fix ventilated seats; 
GD0BFGM17AX836671	C4785358885	user15	7/3/2021	8/23/2021	510742	888.77	repair seatbelt force limiters; 
GEL2DE0T8I5148201	D4949425401	user29	1/4/2021	3/8/2021	63609	1192.62	attach seat extension; change brake linings; 
GEL2DE0T8I5148201	A9110995031	user30	3/12/2021	4/13/2021	80456	477.05	install on-board diagnosis system; 
GEL2DE0T8I5148201	A5224016442	roland	4/26/2021	4/28/2021	172684	21.68	replace serpentine belt; repair cooled seats; 
GEL2DE0T8I5148201	D3516184517	user33	5/8/2021	8/6/2021	219707	455.36	fix nvh dampening system; correct abs; 
GEL2DE0T8I5148201	C7966010586	user29	8/12/2021	8/23/2021	279004	173.47	fix ventilated seats; prevent fuel pump shutoff; 
GEL2DE0T8I5148201	C9883149255	user29	9/13/2021	9/21/2021	404707	173.47	replace liftgate window; replace liftgate window; 
GESZPBX67EE486101	C0840217146	roland	6/4/2021	6/11/2021	170153	191.19	fix broken tow hooks; fix solar sunroof; 
GESZPBX67EE486101	C5564885117	user15	6/28/2021	7/4/2021	282780	143.4	install anti-theft alarm; replace liftgate window; 
GESZPBX67EE486101	A7135730876	user15	7/8/2021	7/16/2021	322884	47.8	replace steering column lock; change pcv filter/pcv valve; 
GESZPBX67EE486101	A7336665337	user13	7/18/2021	7/28/2021	333338	119.5	change memory settings of the onboard computer; repair cooled seats; 
GESZPBX67EE486101	B6287650227	user33	8/19/2021	9/26/2021	338020	860.37	repair shiftable automatic transmission; remove oversteer; 
GMKQULBE7X4992195	A8301013876	user30	12/17/2020	1/2/2021	220678	100	adjust regenerative braking; 
GMKQULBE7X4992195	D1263382492	user15	1/10/2021	3/6/2021	248010	1000	adjust ignition timing; adjust regenerative braking; 
GMKQULBE7X4992195	A0943466017	user33	4/16/2021	5/18/2021	691451	650	change air conditioner refrigerant; 
GMKQULBE7X4992195	C1301696678	user17	6/5/2021	6/18/2021	784589	300	replace fuel filter; 
GMKQULBE7X4992195	A1919786459	user33	6/23/2021	7/5/2021	810566	125	change suspension fluid; upgrade navigation system; 
GMKQULBE7X4992195	A2549561818	user29	8/18/2021	8/23/2021	1274743	100	change purge valve; reconfigure service reminder light; 
GMKQULBE7X4992195	D0751253658	user29	9/18/2021	9/25/2021	1284531	125	install vanity mirrors; configure universal remote control; 
GO1G8UWZ6CC394395	C2477021110	user17	5/5/2021	5/11/2021	106489	126.04	add heated windshield; change wheel cylinders; 
